epoch,time(s),train_loss,test_loss,test_error(%)
001,00004,0.178079,0.10154,3.31
002,00004,0.115714,0.05920,1.92
003,00004,0.083659,0.04748,1.48
004,00004,0.087551,0.04217,1.45
005,00004,0.042043,0.03656,1.20
006,00004,0.066769,0.03515,1.20
007,00004,0.091455,0.03249,1.04
008,00005,0.047095,0.02979,1.03
009,00004,0.055539,0.02950,0.98
010,00004,0.059495,0.02909,0.96
