epoch,time(s),train_loss,test_loss,test_error(%)
001,00005,0.170752,0.09244,2.91
002,00004,0.109867,0.05534,1.77
003,00004,0.106876,0.04548,1.45
004,00004,0.078295,0.03883,1.27
005,00004,0.056345,0.03554,1.19
006,00004,0.044998,0.03257,1.20
007,00004,0.038231,0.02976,1.04
008,00004,0.058868,0.02866,0.99
009,00004,0.053222,0.02800,0.93
010,00004,0.042867,0.02780,0.94
