epoch,time(s),train_loss,test_loss,test_error(%)
001,00350,3.877644,1.94395,40.51
002,00222,3.788264,1.85723,40.13
003,00222,3.765760,1.82534,39.51
004,00220,3.738742,1.77320,38.79
005,00221,3.723870,1.80067,39.05
006,00223,3.674740,1.79955,39.13
007,00219,3.707079,1.78526,38.92
008,00221,3.642816,1.77181,38.61
009,00220,3.664850,1.77710,38.88
010,00221,3.617247,1.75034,38.60
