epoch,time(s),train_loss,test_loss,test_error(%)
001,00317,3.869477,1.99163,41.20
002,00218,3.839009,1.94377,41.07
003,00218,3.726648,1.93807,40.66
004,00218,3.826167,1.91272,40.55
005,00218,3.776701,1.90560,40.73
006,00218,3.723083,1.90545,40.26
007,00218,3.648619,1.88095,40.40
008,00218,3.693954,1.86956,40.21
009,00218,3.572656,1.87717,40.22
010,00218,3.633129,1.86580,40.02
