epoch,time(s),train_loss,test_loss,test_error(%)
001,00083,1.566213,0.24684,7.22
002,00080,1.453898,0.24239,7.47
003,00081,1.547254,0.25735,7.01
004,00080,1.466790,0.23551,6.62
005,00080,1.450227,0.23758,6.85
006,00080,1.463460,0.25239,7.06
007,00080,1.458367,0.23793,6.66
008,00080,1.448689,0.23791,6.66
009,00080,1.552601,0.23747,6.52
010,00080,1.434813,0.24186,6.74
