epoch,time(s),train_loss,test_loss,test_error(%)
001,00056,3.266370,0.99732,26.52
002,00053,3.520315,1.01336,26.96
003,00055,3.145178,1.00843,26.74
004,00053,3.342537,0.97626,26.31
005,00054,3.160637,1.04049,27.51
006,00053,3.157803,0.98743,26.37
007,00054,3.217757,0.99188,26.54
008,00053,3.335700,0.96872,25.91
009,00053,3.188622,1.00274,26.83
010,00054,3.238462,0.98271,26.07
