epoch,time(s),train_loss,test_loss,test_error(%)
001,00048,3.289393,1.16971,26.32
002,00047,3.492433,1.11448,26.09
003,00047,3.025365,1.02634,25.16
004,00047,3.310725,1.01042,24.48
005,00047,3.139886,1.02243,24.95
006,00047,3.000450,1.00472,24.35
007,00047,3.109134,0.99472,24.03
008,00047,3.188014,1.00433,24.24
009,00047,3.030404,0.99485,24.41
010,00048,3.175901,0.99867,24.25
