epoch,time(s),train_loss,test_loss,test_error(%)
001,00043,3.458509,1.25381,27.90
002,00043,3.125218,1.16039,27.15
003,00054,3.280137,1.10646,26.31
004,00042,3.091329,1.05129,25.54
005,00043,3.259764,1.12649,26.77
006,00043,3.394374,1.15864,27.46
007,00042,3.058991,1.03789,25.65
008,00042,3.117895,1.03737,25.55
009,00043,3.031357,1.02223,25.22
010,00042,3.048233,1.06562,26.19
