epoch,time(s),train_loss,test_loss,test_error(%)
001,00032,3.362325,3.37221,82.33
002,00030,2.693663,2.96682,74.70
003,00030,2.369897,2.51550,65.29
004,00030,2.104161,2.29191,60.60
005,00030,2.073159,2.09042,56.51
006,00030,1.997029,2.08072,55.07
007,00030,1.812929,1.86969,50.88
008,00030,1.817213,1.93786,51.82
009,00030,1.690943,1.80456,49.51
010,00030,1.713837,1.77814,48.25
011,00030,1.585272,1.79018,47.96
012,00030,1.611365,1.70564,46.85
013,00030,1.618196,1.78452,47.60
014,00030,1.503641,1.58619,43.39
015,00030,1.659679,1.70590,45.90
016,00030,1.494983,1.65512,45.06
017,00030,1.443333,1.69596,45.66
018,00030,1.457972,1.65828,44.39
019,00030,1.486399,1.64853,44.52
020,00030,1.526392,1.57064,42.51
021,00030,1.524261,1.67511,45.16
022,00030,1.467638,1.56503,42.79
023,00030,1.427601,1.55361,42.34
024,00030,1.514520,1.59313,43.22
025,00030,1.422629,1.62585,43.18
026,00030,1.482717,1.52115,41.55
027,00030,1.446506,1.52692,41.86
028,00030,1.402935,1.55520,42.05
029,00030,1.343584,1.68935,43.68
030,00030,1.361722,1.46125,40.10
031,00030,1.341526,1.48075,40.21
032,00030,1.360551,1.46881,40.02
033,00030,1.357651,1.51876,40.89
034,00030,1.293637,1.55813,41.33
035,00030,1.267798,1.46986,40.35
036,00030,1.305539,1.49243,39.89
037,00030,1.219947,1.48401,39.53
038,00030,1.263143,1.47559,40.29
039,00030,1.294756,1.41948,39.06
040,00030,1.325077,1.41627,37.92
041,00030,1.216021,1.37551,37.34
042,00030,1.161434,1.35325,37.38
043,00030,1.209218,1.41574,38.31
044,00030,1.269854,1.37797,37.75
045,00030,1.230616,1.31859,36.57
046,00030,1.210395,1.45368,38.82
047,00030,1.125814,1.29173,35.04
048,00030,1.064897,1.34542,36.69
049,00030,1.049974,1.40037,37.47
050,00030,1.253395,1.31258,36.20
051,00030,1.171143,1.29142,35.06
052,00030,1.035907,1.31421,36.04
053,00030,1.076907,1.34121,35.86
054,00030,1.141386,1.27263,33.94
055,00030,1.139602,1.33028,35.69
056,00030,1.072635,1.20310,33.53
057,00030,1.041044,1.27454,34.41
058,00030,0.991467,1.25213,33.94
059,00030,0.992151,1.24308,33.51
060,00030,1.005013,1.22766,33.24
061,00030,0.884357,1.25515,33.23
062,00030,0.900050,1.22195,32.83
063,00030,0.897424,1.22288,32.93
064,00030,0.817022,1.19171,31.82
065,00030,0.913946,1.16410,31.68
066,00030,0.829503,1.16884,31.06
067,00030,0.860936,1.18217,31.29
068,00030,0.853222,1.14789,30.91
069,00030,0.727214,1.16700,31.04
070,00030,0.756466,1.11034,30.39
071,00030,0.726835,1.13318,30.41
072,00030,0.739215,1.12313,30.16
073,00030,0.731081,1.09106,29.46
074,00030,0.736136,1.10054,28.90
075,00030,0.678346,1.09953,28.98
076,00030,0.687421,1.12048,29.55
077,00030,0.597658,1.08169,28.80
078,00030,0.573801,1.05573,28.23
079,00030,0.635875,1.05723,27.98
080,00030,0.567860,1.06177,27.47
081,00030,0.579469,1.08179,28.46
082,00030,0.484474,1.03923,27.19
083,00030,0.485382,1.03717,27.33
084,00030,0.517965,1.03956,26.88
085,00030,0.541990,1.03278,26.68
086,00030,0.400686,1.02376,26.61
087,00030,0.443641,1.01943,26.21
088,00030,0.402255,1.01003,26.41
089,00030,0.381740,1.01885,26.60
090,00030,0.373724,1.00066,26.12
091,00030,0.370230,1.01340,26.11
092,00030,0.355914,1.00509,26.02
093,00030,0.310783,0.99122,25.79
094,00030,0.333734,1.00047,25.84
095,00030,0.289960,0.99643,25.84
096,00030,0.306805,0.99607,25.72
097,00030,0.322695,0.99776,25.77
098,00030,0.293709,0.99817,25.78
099,00030,0.321590,0.99640,25.76
100,00030,0.287602,1.00164,25.62
