epoch,time(s),train_loss,test_loss,test_error(%)
001,00013,1.339978,0.09370,2.90
002,00012,1.279301,0.06138,1.98
003,00012,1.258536,0.05511,1.84
004,00012,1.245810,0.04386,1.51
005,00012,1.231061,0.03772,1.19
006,00012,1.223120,0.03612,1.21
007,00012,1.182890,0.03244,1.09
008,00012,1.275069,0.03191,0.99
009,00012,1.211501,0.03198,1.06
010,00012,1.196249,0.03170,1.03
