epoch,time(s),train_loss,test_loss,test_error(%)
001,01198,1.228658,0.09889,2.24
002,01031,1.214159,0.09645,2.12
003,01031,1.198624,0.09503,2.10
004,01031,1.200723,0.09439,2.07
005,01030,1.210220,0.09434,2.06
